Latitude,Longitude,Area_Name,Crime_Count,Street_Light,CCTV,Police_Patrol,Isolation_Level,Time_Period
10.555334,76.216779,Viyyur,9,Moderate,No,Occasional,High,Afternoon
10.55771,76.211792,Viyyur,10,Moderate,Yes,Rare,High,Morning
10.5567,76.210545,Viyyur,11,Good,No,Rare,Low,Evening
10.558957,76.215708,Viyyur,5,Poor,No,Rare,Medium,Morning
10.56069,76.212124,Viyyur,9,Good,Yes,Occasional,Medium,Evening
10.561851,76.211179,Viyyur,12,Good,Yes,Rare,Medium,Morning
10.556425,76.215506,Viyyur,10,Poor,No,Frequent,Low,Night
10.554525,76.214795,Viyyur,9,Good,No,Rare,Medium,Night
10.558727,76.215622,Viyyur,8,Moderate,No,Occasional,Low,Afternoon
10.560749,76.21196,Viyyur,7,Poor,No,Occasional,High,Morning
10.560615,76.214901,Viyyur,11,Good,No,Rare,High,Night
10.55566,76.214951,Viyyur,11,Good,Yes,Occasional,High,Evening
10.560942,76.213857,Viyyur,9,Poor,No,Frequent,High,Evening
10.555142,76.213515,Viyyur,10,Moderate,No,Frequent,High,Morning
10.561614,76.212958,Viyyur,8,Poor,Yes,Frequent,Low,Evening
10.559796,76.212892,Viyyur,9,Moderate,Yes,Occasional,Low,Afternoon
10.560263,76.213941,Viyyur,12,Poor,No,Rare,Low,Night
10.557059,76.213945,Viyyur,9,Good,Yes,Occasional,Low,Evening
10.55701,76.213339,Viyyur,12,Moderate,Yes,Rare,Medium,Evening
10.556894,76.214594,Viyyur,10,Good,No,Frequent,Medium,Evening
10.559366,76.212556,Viyyur,10,Good,Yes,Frequent,Medium,Morning
10.559788,76.215017,Viyyur,9,Poor,Yes,Frequent,Low,Morning
10.559182,76.210634,Viyyur,10,Moderate,No,Rare,Low,Night
10.558366,76.213275,Viyyur,14,Moderate,Yes,Occasional,High,Evening
10.554652,76.211947,Viyyur,9,Moderate,Yes,Rare,Medium,Afternoon
10.557733,76.210822,Viyyur,10,Poor,Yes,Frequent,Medium,Evening
10.554301,76.216137,Viyyur,11,Poor,No,Occasional,Low,Afternoon
10.555945,76.216358,Viyyur,15,Good,No,Occasional,Medium,Night
10.522346,76.238519,Arimpur,6,Moderate,Yes,Occasional,Low,Evening
10.52298,76.242162,Arimpur,9,Good,Yes,Frequent,High,Morning
10.526208,76.243596,Arimpur,8,Good,No,Rare,High,Evening
10.523189,76.24484,Arimpur,9,Poor,No,Rare,High,Evening
10.52577,76.242678,Arimpur,9,Good,No,Occasional,Low,Night
10.5213,76.241554,Arimpur,9,Poor,No,Rare,Medium,Morning
10.528366,76.244747,Arimpur,5,Moderate,No,Frequent,Low,Evening
10.52856,76.242389,Arimpur,13,Good,No,Occasional,High,Morning
10.521519,76.240726,Arimpur,9,Poor,No,Frequent,Low,Afternoon
10.524644,76.241657,Arimpur,6,Good,No,Frequent,High,Evening
10.523854,76.238314,Arimpur,12,Poor,Yes,Occasional,Low,Afternoon
10.526312,76.239707,Arimpur,9,Poor,Yes,Rare,Medium,Morning
10.528484,76.244298,Arimpur,11,Poor,Yes,Occasional,High,Night
10.528743,76.244119,Arimpur,10,Good,No,Frequent,High,Afternoon
10.525804,76.24124,Arimpur,13,Moderate,No,Rare,High,Morning
10.525458,76.242941,Arimpur,8,Poor,No,Occasional,Medium,Afternoon
10.523238,76.24152,Arimpur,9,Poor,Yes,Occasional,Medium,Evening
10.527001,76.242547,Arimpur,8,Poor,No,Rare,Medium,Evening
10.528925,76.239223,Arimpur,5,Poor,Yes,Rare,Medium,Night
10.524525,76.243856,Arimpur,9,Poor,No,Occasional,Medium,Evening
10.526474,76.24406,Arimpur,10,Good,No,Frequent,Low,Evening
10.521478,76.244109,Arimpur,9,Poor,No,Occasional,Medium,Afternoon
10.523633,76.239517,Arimpur,10,Moderate,Yes,Rare,High,Night
10.521382,76.239818,Arimpur,9,Moderate,No,Rare,High,Evening
10.527853,76.240168,Arimpur,9,Good,Yes,Frequent,Medium,Evening
10.524084,76.244323,Arimpur,7,Moderate,Yes,Frequent,Medium,Night
10.527095,76.241041,Arimpur,9,Poor,Yes,Frequent,Medium,Evening
10.521466,76.239098,Arimpur,10,Poor,Yes,Frequent,Low,Night
10.524489,76.238255,Arimpur,10,Moderate,No,Rare,Low,Morning
10.526772,76.24453,Arimpur,6,Poor,No,Frequent,Medium,Afternoon
10.528053,76.241122,Arimpur,10,Good,Yes,Rare,Low,Night
10.525422,76.237918,Arimpur,12,Moderate,Yes,Occasional,Low,Morning
10.522009,76.241236,Arimpur,11,Poor,No,Rare,High,Afternoon
10.528751,76.240874,Arimpur,13,Poor,No,Frequent,Low,Afternoon
10.521509,76.241414,Arimpur,6,Moderate,No,Frequent,Low,Afternoon
10.528253,76.23853,Arimpur,8,Moderate,No,Rare,High,Morning
10.525923,76.240246,Arimpur,9,Poor,Yes,Occasional,Low,Morning
10.523122,76.242489,Arimpur,9,Good,No,Frequent,Medium,Afternoon
10.52859,76.239144,Arimpur,8,Good,No,Occasional,Medium,Afternoon
10.528472,76.243131,Arimpur,9,Good,Yes,Occasional,High,Afternoon
10.526264,76.243591,Arimpur,10,Poor,No,Rare,Medium,Morning
10.526712,76.244397,Arimpur,9,Moderate,Yes,Rare,High,Morning
10.525137,76.237937,Arimpur,7,Poor,Yes,Frequent,Low,Evening
10.52574,76.24086,Arimpur,9,Poor,No,Frequent,High,Evening
10.525981,76.23708,Arimpur,9,Moderate,Yes,Frequent,Low,Evening
10.528604,76.240069,Arimpur,7,Good,No,Occasional,Low,Night
10.524395,76.242718,Arimpur,6,Poor,Yes,Frequent,Low,Night
10.524287,76.238742,Arimpur,11,Good,No,Frequent,Low,Evening
10.528728,76.238045,Arimpur,9,Good,No,Occasional,High,Morning
10.522774,76.243244,Arimpur,9,Poor,Yes,Occasional,High,Morning
10.522609,76.237641,Arimpur,9,Good,No,Rare,High,Morning
10.521678,76.243461,Arimpur,9,Poor,No,Occasional,Medium,Morning
10.527172,76.244321,Arimpur,10,Good,No,Rare,High,Evening
10.521419,76.243263,Arimpur,11,Good,No,Occasional,High,Morning
10.527764,76.243393,Arimpur,6,Moderate,Yes,Frequent,High,Morning
10.527763,76.242817,Arimpur,9,Good,No,Rare,Low,Night
10.528846,76.238246,Arimpur,8,Poor,Yes,Frequent,Low,Evening
10.52734,76.238495,Arimpur,8,Moderate,Yes,Frequent,High,Morning
10.521533,76.244988,Arimpur,11,Good,Yes,Frequent,High,Morning
10.525437,76.244213,Arimpur,8,Poor,Yes,Rare,Low,Morning
10.51341,76.234073,Mulankunnathukavu,9,Good,Yes,Occasional,High,Afternoon
10.511355,76.241106,Mulankunnathukavu,9,Poor,No,Rare,High,Morning
10.50968,76.238856,Mulankunnathukavu,10,Good,No,Occasional,Low,Evening
10.513739,76.236149,Mulankunnathukavu,8,Good,Yes,Occasional,Medium,Evening
10.509959,76.234689,Mulankunnathukavu,9,Poor,No,Rare,Medium,Evening
10.507155,76.237537,Mulankunnathukavu,14,Good,No,Rare,Low,Night
10.508673,76.238175,Mulankunnathukavu,9,Good,No,Rare,Medium,Afternoon
10.512088,76.239704,Mulankunnathukavu,9,Poor,No,Rare,High,Morning
10.50893,76.234423,Mulankunnathukavu,8,Moderate,Yes,Rare,Medium,Night
10.507471,76.238615,Mulankunnathukavu,7,Poor,No,Rare,High,Morning
10.507239,76.23685,Mulankunnathukavu,10,Poor,No,Occasional,High,Morning
10.509092,76.237362,Mulankunnathukavu,12,Moderate,Yes,Occasional,High,Night
10.510497,76.234047,Mulankunnathukavu,9,Moderate,Yes,Frequent,High,Morning
10.51336,76.236165,Mulankunnathukavu,8,Good,No,Frequent,Medium,Evening
10.508964,76.238551,Mulankunnathukavu,8,Poor,No,Occasional,Medium,Morning
10.511353,76.237282,Mulankunnathukavu,9,Good,No,Frequent,High,Morning
10.509766,76.234393,Mulankunnathukavu,10,Good,No,Occasional,Medium,Evening
10.509632,76.236413,Mulankunnathukavu,8,Poor,Yes,Frequent,High,Evening
10.509072,76.240835,Mulankunnathukavu,7,Good,Yes,Frequent,Low,Afternoon
10.50694,76.236016,Mulankunnathukavu,11,Good,Yes,Occasional,Low,Afternoon
10.513366,76.238653,Mulankunnathukavu,13,Poor,No,Frequent,High,Evening
10.508928,76.240457,Mulankunnathukavu,10,Poor,No,Rare,Low,Morning
10.510186,76.234934,Mulankunnathukavu,9,Moderate,Yes,Rare,Low,Afternoon
10.513493,76.236467,Mulankunnathukavu,7,Moderate,No,Rare,Low,Evening
10.512956,76.240113,Mulankunnathukavu,9,Poor,No,Rare,Low,Morning
10.507597,76.23697,Mulankunnathukavu,8,Poor,No,Rare,Medium,Afternoon
10.510014,76.239804,Mulankunnathukavu,9,Moderate,Yes,Occasional,Low,Afternoon
10.509881,76.238327,Mulankunnathukavu,7,Moderate,Yes,Occasional,Medium,Morning
10.512547,76.235373,Mulankunnathukavu,10,Poor,No,Rare,High,Evening
10.510447,76.239596,Mulankunnathukavu,11,Good,Yes,Frequent,High,Evening
10.509296,76.235107,Mulankunnathukavu,9,Moderate,Yes,Rare,Medium,Morning
10.511115,76.236704,Mulankunnathukavu,13,Poor,Yes,Rare,High,Morning
10.513255,76.238699,Mulankunnathukavu,9,Poor,Yes,Rare,Low,Night
10.512051,76.240353,Mulankunnathukavu,7,Poor,Yes,Occasional,Medium,Evening
10.509957,76.241158,Mulankunnathukavu,8,Moderate,Yes,Rare,High,Evening
10.513189,76.24117,Mulankunnathukavu,6,Poor,Yes,Rare,High,Morning
10.511486,76.240872,Mulankunnathukavu,7,Good,Yes,Occasional,High,Evening
10.507915,76.237344,Mulankunnathukavu,8,Moderate,No,Rare,Low,Afternoon
10.50801,76.236565,Mulankunnathukavu,8,Moderate,No,Occasional,High,Afternoon
10.510578,76.237535,Mulankunnathukavu,8,Good,No,Rare,Medium,Morning
10.508774,76.239972,Mulankunnathukavu,9,Poor,Yes,Occasional,High,Night
10.508656,76.239956,Mulankunnathukavu,10,Poor,No,Rare,Medium,Evening
10.507216,76.235043,Mulankunnathukavu,11,Good,Yes,Frequent,Medium,Morning
10.507971,76.234506,Mulankunnathukavu,8,Poor,No,Frequent,High,Morning
10.507054,76.24087,Mulankunnathukavu,7,Moderate,Yes,Occasional,High,Afternoon
10.510442,76.238221,Mulankunnathukavu,10,Good,Yes,Frequent,High,Afternoon
10.511243,76.235866,Mulankunnathukavu,8,Moderate,No,Rare,Low,Afternoon
10.511553,76.234129,Mulankunnathukavu,10,Moderate,No,Occasional,High,Night
10.508981,76.236814,Mulankunnathukavu,8,Good,No,Rare,Low,Afternoon
10.512321,76.235742,Mulankunnathukavu,9,Good,No,Occasional,Low,Evening
10.511416,76.240426,Mulankunnathukavu,12,Good,Yes,Rare,Low,Morning
10.511295,76.236844,Mulankunnathukavu,10,Good,Yes,Occasional,Medium,Night
10.512471,76.236358,Mulankunnathukavu,12,Poor,No,Frequent,Medium,Evening
10.509032,76.236422,Mulankunnathukavu,10,Good,Yes,Frequent,Medium,Morning
10.509675,76.240544,Mulankunnathukavu,9,Good,No,Frequent,Medium,Night
10.511292,76.241226,Mulankunnathukavu,10,Good,No,Frequent,Medium,Night
10.506788,76.235857,Mulankunnathukavu,10,Poor,Yes,Occasional,High,Morning
10.512856,76.237321,Mulankunnathukavu,10,Moderate,Yes,Occasional,Medium,Night
10.506715,76.237502,Mulankunnathukavu,8,Poor,No,Rare,Medium,Morning
10.512178,76.234604,Mulankunnathukavu,7,Poor,Yes,Frequent,High,Night
10.547621,76.237421,Vallathol Nagar,7,Good,No,Frequent,Low,Morning
10.543699,76.234718,Vallathol Nagar,9,Moderate,No,Rare,Low,Evening
10.548692,76.240458,Vallathol Nagar,6,Poor,Yes,Rare,Low,Morning
10.548468,76.236757,Vallathol Nagar,8,Good,No,Frequent,High,Evening
10.542288,76.238505,Vallathol Nagar,10,Poor,No,Occasional,Low,Afternoon
10.544817,76.241957,Vallathol Nagar,9,Good,No,Frequent,Low,Morning
10.546433,76.234593,Vallathol Nagar,9,Moderate,Yes,Frequent,Medium,Morning
10.543434,76.234692,Vallathol Nagar,5,Moderate,No,Rare,Low,Night
10.541011,76.237597,Vallathol Nagar,9,Moderate,Yes,Rare,High,Morning
10.548994,76.236295,Vallathol Nagar,11,Good,Yes,Rare,Low,Evening
10.543244,76.235278,Vallathol Nagar,8,Good,Yes,Occasional,Low,Afternoon
10.547343,76.241246,Vallathol Nagar,7,Good,Yes,Frequent,Medium,Morning
10.548801,76.235858,Vallathol Nagar,8,Poor,No,Frequent,Medium,Evening
10.541903,76.24096,Vallathol Nagar,10,Poor,No,Frequent,Low,Morning
10.546089,76.235318,Vallathol Nagar,5,Poor,Yes,Frequent,High,Afternoon
10.546894,76.237627,Vallathol Nagar,7,Poor,No,Rare,Medium,Evening
10.548914,76.234438,Vallathol Nagar,8,Poor,Yes,Occasional,Low,Afternoon
10.545025,76.236527,Vallathol Nagar,5,Poor,No,Occasional,Medium,Afternoon
10.546834,76.240998,Vallathol Nagar,9,Moderate,Yes,Frequent,Low,Afternoon
10.547607,76.236428,Vallathol Nagar,11,Good,No,Frequent,Medium,Evening
10.544188,76.236535,Vallathol Nagar,5,Moderate,No,Rare,Low,Night
10.548693,76.236503,Vallathol Nagar,8,Moderate,Yes,Rare,Medium,Evening
10.541784,76.238215,Vallathol Nagar,8,Moderate,Yes,Rare,High,Afternoon
10.544466,76.240398,Vallathol Nagar,6,Good,Yes,Frequent,Medium,Afternoon
10.546916,76.237411,Vallathol Nagar,6,Good,Yes,Rare,Low,Night
10.547192,76.234417,Vallathol Nagar,6,Poor,No,Rare,Low,Night
10.541103,76.240364,Vallathol Nagar,7,Good,Yes,Rare,Low,Night
10.542885,76.24146,Vallathol Nagar,8,Good,Yes,Frequent,Low,Night
10.547876,76.239678,Vallathol Nagar,13,Poor,No,Occasional,High,Night
10.548802,76.241726,Vallathol Nagar,4,Good,No,Rare,Medium,Morning
10.542722,76.240489,Vallathol Nagar,7,Good,Yes,Occasional,High,Morning
10.546409,76.23724,Vallathol Nagar,7,Good,No,Occasional,High,Evening
10.548452,76.234712,Vallathol Nagar,10,Moderate,Yes,Rare,Medium,Afternoon
10.548233,76.235252,Vallathol Nagar,9,Poor,Yes,Occasional,Medium,Afternoon
10.543933,76.238953,Vallathol Nagar,6,Good,Yes,Rare,High,Afternoon
10.545792,76.234574,Vallathol Nagar,5,Moderate,No,Rare,Low,Morning
10.542814,76.241452,Vallathol Nagar,9,Poor,No,Rare,Low,Morning
10.541155,76.236616,Vallathol Nagar,9,Good,Yes,Occasional,High,Morning
10.546024,76.236202,Vallathol Nagar,9,Good,Yes,Occasional,High,Evening
10.541575,76.241272,Vallathol Nagar,10,Poor,No,Occasional,High,Night
10.548662,76.234622,Vallathol Nagar,5,Good,No,Rare,Medium,Morning
10.544143,76.235437,Vallathol Nagar,9,Good,Yes,Frequent,Low,Evening
10.545625,76.241664,Vallathol Nagar,7,Poor,Yes,Frequent,Medium,Night
10.54596,76.236722,Vallathol Nagar,9,Moderate,Yes,Occasional,Low,Evening
10.547847,76.237477,Vallathol Nagar,8,Good,No,Rare,Low,Evening
10.54715,76.236125,Vallathol Nagar,8,Good,No,Frequent,High,Night
10.547138,76.235647,Vallathol Nagar,8,Poor,No,Occasional,Low,Night
10.548546,76.241454,Vallathol Nagar,5,Moderate,Yes,Rare,Low,Evening
10.542655,76.236866,Vallathol Nagar,9,Poor,Yes,Frequent,Medium,Morning
10.544685,76.241206,Vallathol Nagar,6,Poor,Yes,Frequent,Medium,Afternoon
10.54844,76.237069,Vallathol Nagar,10,Poor,Yes,Occasional,High,Afternoon
10.547454,76.234029,Vallathol Nagar,8,Poor,No,Occasional,High,Afternoon
10.54356,76.237374,Vallathol Nagar,7,Good,No,Frequent,Medium,Evening
10.541302,76.239147,Vallathol Nagar,7,Good,Yes,Occasional,Medium,Evening
10.5431,76.234419,Vallathol Nagar,10,Good,Yes,Rare,Low,Morning
10.547812,76.237865,Vallathol Nagar,7,Poor,No,Rare,Medium,Morning
10.544329,76.241823,Vallathol Nagar,7,Poor,Yes,Rare,High,Morning
10.543335,76.235382,Vallathol Nagar,7,Poor,No,Occasional,Low,Night
10.544035,76.241287,Vallathol Nagar,6,Moderate,Yes,Frequent,High,Morning
10.548475,76.234388,Vallathol Nagar,12,Moderate,Yes,Frequent,Low,Evening
10.549682,76.245527,Chelakkara,7,Good,No,Occasional,Medium,Afternoon
10.551224,76.246193,Chelakkara,8,Moderate,No,Frequent,High,Night
10.553585,76.246105,Chelakkara,7,Poor,No,Occasional,Low,Afternoon
10.551417,76.24203,Chelakkara,8,Poor,Yes,Frequent,Low,Afternoon
10.555581,76.244801,Chelakkara,10,Poor,Yes,Occasional,Low,Afternoon
10.551984,76.24348,Chelakkara,7,Moderate,Yes,Frequent,High,Night
10.554496,76.247937,Chelakkara,8,Good,No,Rare,High,Evening
10.552531,76.247106,Chelakkara,8,Moderate,Yes,Occasional,Medium,Night
10.549092,76.242829,Chelakkara,8,Moderate,No,Rare,Medium,Evening
10.551574,76.241057,Chelakkara,11,Good,Yes,Rare,Low,Morning
10.554555,76.243879,Chelakkara,12,Poor,No,Occasional,Low,Night
10.553621,76.248648,Chelakkara,9,Poor,Yes,Rare,Low,Night
10.552251,76.244198,Chelakkara,8,Poor,Yes,Rare,Low,Afternoon
10.550385,76.242012,Chelakkara,9,Poor,No,Occasional,Medium,Morning
10.55474,76.243897,Chelakkara,8,Moderate,Yes,Occasional,Medium,Evening
10.549591,76.245813,Chelakkara,12,Good,Yes,Frequent,Low,Night
10.548485,76.244307,Chelakkara,4,Good,No,Frequent,High,Morning
10.553989,76.247623,Chelakkara,11,Good,No,Occasional,Medium,Evening
10.55417,76.241311,Chelakkara,9,Good,No,Occasional,Low,Evening
10.555479,76.24768,Chelakkara,6,Good,No,Frequent,Low,Morning
10.55474,76.243426,Chelakkara,6,Poor,No,Frequent,High,Night
10.549259,76.241249,Chelakkara,4,Moderate,No,Frequent,Low,Night
10.555575,76.242926,Chelakkara,8,Moderate,Yes,Rare,Low,Evening
10.555428,76.245638,Chelakkara,8,Good,Yes,Rare,Low,Evening
10.553336,76.248293,Chelakkara,10,Good,Yes,Frequent,High,Evening
10.54831,76.242494,Chelakkara,5,Moderate,No,Frequent,High,Evening
10.55465,76.247134,Chelakkara,6,Good,No,Occasional,Medium,Night
10.552268,76.241002,Chelakkara,6,Poor,Yes,Frequent,Low,Morning
10.54993,76.242666,Chelakkara,10,Good,Yes,Occasional,High,Afternoon
10.550237,76.242532,Chelakkara,7,Moderate,No,Rare,High,Morning
10.552034,76.247925,Chelakkara,8,Good,Yes,Occasional,Low,Evening
10.550851,76.246981,Chelakkara,8,Good,Yes,Frequent,High,Evening
10.552406,76.247534,Chelakkara,8,Moderate,No,Occasional,High,Evening
10.548321,76.248875,Chelakkara,13,Poor,No,Occasional,High,Morning
10.551068,76.242218,Chelakkara,6,Poor,Yes,Occasional,High,Morning
10.552686,76.245694,Chelakkara,10,Poor,No,Frequent,Low,Night
10.551566,76.247689,Chelakkara,8,Moderate,Yes,Occasional,High,Evening
10.552302,76.246309,Chelakkara,5,Moderate,Yes,Rare,Low,Morning
10.554272,76.244158,Chelakkara,6,Poor,No,Frequent,High,Morning
10.555461,76.244064,Chelakkara,9,Poor,Yes,Rare,High,Morning
10.553836,76.241163,Chelakkara,8,Poor,No,Frequent,High,Afternoon
10.555026,76.245218,Chelakkara,6,Poor,Yes,Rare,Low,Afternoon
10.555439,76.24487,Chelakkara,6,Moderate,No,Rare,Low,Evening
10.554421,76.242976,Chelakkara,8,Poor,Yes,Rare,Low,Evening
10.555197,76.248287,Chelakkara,8,Moderate,No,Occasional,Medium,Evening
10.553417,76.247228,Chelakkara,9,Poor,No,Occasional,Medium,Afternoon
10.549048,76.245808,Chelakkara,8,Good,Yes,Frequent,High,Afternoon
10.549239,76.242463,Chelakkara,7,Poor,No,Occasional,High,Evening
10.55092,76.244459,Chelakkara,7,Poor,No,Rare,Medium,Evening
10.55203,76.242461,Chelakkara,9,Good,No,Frequent,Medium,Morning
10.552592,76.246099,Chelakkara,11,Moderate,Yes,Occasional,Medium,Night
10.550685,76.247121,Chelakkara,9,Poor,Yes,Occasional,High,Morning
10.551462,76.244873,Chelakkara,10,Moderate,Yes,Frequent,Low,Afternoon
10.550479,76.241686,Chelakkara,11,Poor,Yes,Rare,Low,Evening
10.548727,76.248386,Chelakkara,7,Moderate,No,Frequent,Medium,Night
10.550854,76.24574,Chelakkara,9,Poor,Yes,Rare,High,Afternoon
10.554685,76.241349,Chelakkara,9,Poor,No,Rare,High,Evening
10.548073,76.242611,Chelakkara,8,Moderate,No,Frequent,Medium,Morning
10.555672,76.245907,Chelakkara,8,Poor,Yes,Rare,Medium,Morning
10.548226,76.242958,Chelakkara,8,Good,No,Rare,High,Afternoon
10.521052,76.226327,East Fort,12,Good,Yes,Occasional,High,Morning
10.517264,76.22453,East Fort,12,Poor,No,Occasional,Low,Night
10.518137,76.230265,East Fort,12,Poor,Yes,Rare,Low,Afternoon
10.52126,76.22398,East Fort,14,Moderate,Yes,Occasional,High,Morning
10.518272,76.230036,East Fort,10,Poor,No,Rare,High,Morning
10.514564,76.225225,East Fort,7,Good,No,Frequent,High,Afternoon
10.516596,76.230561,East Fort,11,Poor,Yes,Frequent,Medium,Morning
10.51937,76.224297,East Fort,8,Good,No,Occasional,Medium,Evening
10.517892,76.228908,East Fort,12,Moderate,No,Occasional,High,Night
10.519352,76.22401,East Fort,13,Poor,No,Occasional,Medium,Morning
10.521566,76.224061,East Fort,10,Moderate,Yes,Occasional,Medium,Evening
10.521469,76.22876,East Fort,13,Moderate,Yes,Rare,Low,Morning
10.520031,76.224752,East Fort,15,Poor,No,Rare,Low,Night
10.52016,76.223832,East Fort,9,Poor,No,Rare,High,Evening
10.521699,76.230122,East Fort,13,Poor,No,Occasional,Low,Night
10.518147,76.226694,East Fort,10,Poor,No,Occasional,Medium,Morning
10.516515,76.227648,East Fort,10,Poor,Yes,Occasional,High,Morning
10.519034,76.228595,East Fort,14,Poor,No,Rare,High,Morning
10.519689,76.223416,East Fort,11,Poor,No,Rare,High,Evening
10.516099,76.224934,East Fort,13,Moderate,No,Occasional,High,Night
10.517864,76.230095,East Fort,14,Poor,Yes,Rare,High,Evening
10.514775,76.226808,East Fort,10,Poor,No,Frequent,High,Morning
10.521933,76.229164,East Fort,11,Moderate,No,Frequent,Medium,Afternoon
10.515869,76.226276,East Fort,9,Poor,Yes,Rare,Medium,Night
10.520241,76.22917,East Fort,8,Poor,No,Rare,High,Evening
10.518015,76.227841,East Fort,14,Poor,No,Rare,Medium,Evening
10.518479,76.226891,East Fort,9,Moderate,No,Rare,High,Morning
10.520502,76.227334,East Fort,11,Poor,No,Rare,Low,Afternoon
10.515049,76.229129,East Fort,10,Poor,Yes,Frequent,High,Night
10.518147,76.223901,East Fort,11,Good,No,Frequent,High,Afternoon
10.521472,76.224469,East Fort,10,Poor,Yes,Rare,High,Night
10.517065,76.229357,East Fort,9,Poor,No,Rare,High,Morning
10.517651,76.224366,East Fort,11,Poor,Yes,Frequent,Medium,Evening
10.51518,76.227893,East Fort,8,Good,No,Rare,Low,Morning
10.518526,76.228718,East Fort,11,Good,No,Occasional,High,Evening
10.521161,76.230776,East Fort,10,Poor,No,Occasional,Medium,Morning
10.520875,76.22388,East Fort,11,Poor,No,Occasional,High,Afternoon
10.514074,76.226539,East Fort,12,Poor,No,Rare,Medium,Evening
10.514369,76.227351,East Fort,11,Poor,No,Frequent,High,Afternoon
10.518905,76.22995,East Fort,8,Poor,Yes,Rare,Low,Morning
10.519295,76.226472,East Fort,11,Moderate,No,Rare,Medium,Evening
10.516276,76.223376,East Fort,9,Moderate,No,Occasional,Medium,Evening
10.519348,76.229902,East Fort,12,Poor,No,Rare,High,Evening
10.520827,76.230315,East Fort,11,Moderate,Yes,Rare,Medium,Afternoon
10.516122,76.230232,East Fort,12,Moderate,No,Rare,Low,Morning
10.514404,76.223351,East Fort,8,Poor,No,Rare,Medium,Evening
10.519763,76.226556,East Fort,10,Moderate,Yes,Rare,Medium,Afternoon
10.51936,76.223003,East Fort,10,Moderate,Yes,Occasional,High,Morning
10.520447,76.223634,East Fort,10,Good,Yes,Occasional,High,Night
10.517879,76.22584,East Fort,9,Poor,Yes,Rare,Medium,Morning
10.516566,76.230711,East Fort,11,Moderate,No,Frequent,High,Afternoon
10.517441,76.23,East Fort,11,Moderate,No,Occasional,Medium,Evening
10.516412,76.223756,East Fort,12,Moderate,No,Occasional,High,Evening
10.518563,76.223429,East Fort,14,Moderate,No,Rare,Medium,Evening
10.515124,76.22798,East Fort,11,Poor,No,Rare,High,Night
10.518359,76.225268,East Fort,9,Poor,No,Rare,Medium,Night
10.521587,76.22974,East Fort,11,Moderate,Yes,Occasional,Medium,Afternoon
10.514849,76.226942,East Fort,12,Poor,No,Occasional,Low,Night
10.515286,76.230826,East Fort,11,Moderate,No,Frequent,Medium,Morning
10.516913,76.228115,East Fort,9,Poor,No,Occasional,High,Afternoon
10.515032,76.226443,East Fort,12,Moderate,No,Occasional,High,Morning
10.514325,76.23031,East Fort,11,Good,Yes,Rare,High,Afternoon
10.520664,76.225381,East Fort,11,Poor,No,Rare,Low,Afternoon
10.516426,76.225901,East Fort,12,Good,Yes,Rare,Medium,Morning
10.514531,76.230915,East Fort,11,Good,No,Frequent,High,Night
10.517542,76.230591,East Fort,11,Good,No,Frequent,High,Morning
10.515968,76.227257,East Fort,15,Poor,No,Rare,Low,Afternoon
10.514544,76.22455,East Fort,11,Good,No,Frequent,Low,Night
10.515717,76.228905,East Fort,12,Good,No,Occasional,High,Night
10.515722,76.229893,East Fort,9,Poor,No,Rare,High,Morning
10.521537,76.202148,West Fort,9,Poor,No,Occasional,High,Morning
10.514398,76.200148,West Fort,10,Good,Yes,Frequent,High,Night
10.519234,76.202269,West Fort,11,Moderate,No,Occasional,Low,Morning
10.519551,76.201915,West Fort,12,Good,Yes,Rare,High,Afternoon
10.518101,76.200142,West Fort,8,Poor,No,Occasional,High,Morning
10.519653,76.205525,West Fort,7,Poor,No,Frequent,High,Evening
10.516635,76.198338,West Fort,17,Moderate,No,Rare,Medium,Evening
10.515348,76.204084,West Fort,11,Good,No,Occasional,Medium,Afternoon
10.521879,76.205566,West Fort,12,Moderate,Yes,Occasional,High,Afternoon
10.519636,76.201631,West Fort,11,Moderate,No,Rare,Medium,Afternoon
10.518325,76.204797,West Fort,7,Poor,Yes,Frequent,High,Night
10.517946,76.202633,West Fort,10,Moderate,Yes,Occasional,High,Afternoon
10.515513,76.205207,West Fort,13,Poor,No,Frequent,High,Night
10.514796,76.202833,West Fort,14,Moderate,No,Frequent,High,Evening
10.514968,76.19863,West Fort,7,Poor,No,Rare,High,Night
10.51871,76.198714,West Fort,12,Poor,Yes,Rare,High,Evening
10.517448,76.199398,West Fort,11,Moderate,No,Rare,High,Morning
10.519499,76.200603,West Fort,12,Good,No,Frequent,High,Morning
10.514758,76.205807,West Fort,10,Moderate,No,Rare,High,Afternoon
10.519199,76.198198,West Fort,8,Moderate,Yes,Frequent,High,Evening
10.520482,76.202293,West Fort,11,Good,Yes,Occasional,Medium,Morning
10.5153,76.20516,West Fort,11,Good,Yes,Frequent,High,Evening
10.519488,76.199999,West Fort,11,Moderate,No,Rare,High,Afternoon
10.518579,76.201236,West Fort,10,Poor,Yes,Frequent,Low,Evening
10.516909,76.199735,West Fort,12,Moderate,Yes,Rare,High,Afternoon
10.517393,76.201574,West Fort,9,Poor,No,Frequent,Medium,Night
10.516033,76.204601,West Fort,16,Poor,Yes,Rare,Low,Morning
10.516438,76.199454,West Fort,9,Moderate,Yes,Rare,Medium,Afternoon
10.514687,76.203713,West Fort,12,Moderate,No,Occasional,High,Morning
